"vurderingid";"created";"nettstednavn";"url";"poeng";"maxpoeng";"snittprosent";"stjerner";"tilgang_poeng";"tilgang_maxpoeng";"brukertilpass_poeng";"brukertilpass_maxpoeng";"nyttig_poeng";"nyttig_maxpoeng"
"18757";"05/29/2013 08:58:10";"Gratangen kommune";"http://www.gratangen.kommune.no/";"63";"100";"63";"4";"23";"36";"21";"29";"19";"35"
"18356";"04/27/2013 07:09:03";"Grimstad kommune";"http://www.grimstad.kommune.no/";"78";"100";"78";"5";"27";"36";"23";"29";"28";"35"
"18163";"04/18/2013 16:10:39";"Grong kommune";"http://www.grong.kommune.no/";"43";"100";"43";"3";"11";"36";"13";"29";"19";"35"
"18357";"04/27/2013 09:08:05";"Grue kommune";"http://www.grue.kommune.no";"60";"100";"60";"4";"24";"36";"23";"29";"13";"35"
"18035";"04/10/2013 09:13:58";"Gulen kommune";"http://www.gulen.kommune.no/";"65";"100";"65";"4";"24";"36";"20";"29";"21";"35"
"18358";"04/27/2013 10:16:59";"Guovdageainnu suohkan - Kautokeino kommune";"http://www.kautokeino.kommune.no/";"37";"100";"37";"2";"15";"36";"16";"29";"6";"35"
"18366";"04/28/2013 09:23:40";"Hadsel kommune";"http://www.hadsel.kommune.no";"41";"100";"41";"2";"13";"36";"11";"29";"17";"35"
"18376";"04/28/2013 10:52:07";"Halden kommune";"http://www.halden.kommune.no/";"68";"100";"68";"4";"23";"36";"20";"29";"25";"35"
"18233";"04/21/2013 19:34:42";"Halsa kommune";"http://www.halsa.kommune.no/";"68";"100";"68";"4";"27";"36";"19";"29";"22";"35"
"17947";"04/04/2013 13:01:03";"Hamar kommune";"http://www.hamar.kommune.no";"54";"100";"54";"3";"17";"36";"15";"29";"22";"35"
"18467";"05/03/2013 14:19:02";"Hamarøy kommune";"http://www.hamaroy.kommune.no";"77";"100";"77";"5";"31";"36";"25";"29";"21";"35"
"18386";"04/28/2013 14:09:54";"Hammerfest kommune";"http://www.hammerfest.kommune.no/";"67";"100";"67";"4";"23";"36";"21";"29";"23";"35"
"18396";"04/29/2013 08:29:45";"Haram kommune";"http://www.haram.kommune.no/";"59";"100";"59";"4";"18";"36";"15";"29";"26";"35"
"17881";"03/25/2013 13:45:30";"Hareid kommune";"http://www.hareid.kommune.no/";"52";"100";"52";"3";"14";"36";"14";"29";"24";"35"
"18397";"04/29/2013 10:17:41";"Harstad kommune";"http://www.harstad.kommune.no/";"76";"100";"76";"5";"26";"36";"23";"29";"27";"35"
"18406";"04/29/2013 13:19:12";"Hasvik kommune";"http://www.hasvik.kommune.no/";"75";"100";"75";"5";"27";"36";"23";"29";"25";"35"
"18410";"04/29/2013 14:42:44";"Hattfjelldal kommune";"http://www.hattfjelldal.kommune.no";"52";"100";"52";"3";"19";"36";"20";"29";"13";"35"
"18015";"04/08/2013 18:50:10";"Haugesund kommune";"http://www.haugesund.kommune.no";"45";"100";"45";"3";"18";"36";"15";"29";"12";"35"
"18936";"06/12/2013 13:30:16";"Havforskningsinstituttet";"http://www.imr.no/";"64";"100";"64";"4";"22";"36";"17";"29";"25";"35"
"18422";"04/30/2013 14:31:35";"Hedmark fylkeskommune";"http://www.hedmark.org";"49";"100";"49";"3";"19";"36";"17";"29";"13";"35"
"18877";"06/07/2013 16:41:27";"Helgelandssykehuset HF";"http://www.hsyk.no/";"52";"100";"52";"3";"17";"36";"19";"29";"16";"35"
"18883";"06/08/2013 08:01:35";"Helse Bergen HF";"http://www.helse-bergen.no/";"49";"100";"49";"3";"14";"36";"20";"29";"15";"35"
"18884";"06/08/2013 08:01:49";"Helse Finnmark HF";"http://www.helse-finnmark.no/";"54";"100";"54";"3";"18";"36";"22";"29";"14";"35"
"18885";"06/08/2013 08:01:59";"Helse Fonna HF";"http://www.helse-fonna.no";"39";"100";"39";"2";"9";"36";"15";"29";"15";"35"
"18886";"06/08/2013 08:02:11";"Helse Førde HF";"http://www.helse-forde.no";"39";"100";"39";"2";"10";"36";"14";"29";"15";"35"
"18887";"06/08/2013 08:02:22";"Helse Midt-Norge RHF";"http://www.helse-midt.no/";"56";"100";"56";"3";"23";"36";"13";"29";"20";"35"
"18888";"06/08/2013 08:02:31";"Helse Møre og Romsdal HF";"http://www.helse-mr.no/";"63";"100";"63";"4";"23";"36";"20";"29";"20";"35"
"18889";"06/08/2013 08:02:42";"Helse Nord RHF";"http://www.helse-nord.no/";"67";"100";"67";"4";"26";"36";"23";"29";"18";"35"
"18890";"06/08/2013 08:02:55";"Helse Nord Trøndelag HF";"http://www.hnt.no/";"57";"100";"57";"3";"21";"36";"17";"29";"19";"35"
"18986";"06/16/2013 22:55:45";"Helse- og omsorgsdepartementet";"http://www.regjeringen.no/nb/dep/hod";"74";"100";"74";"5";"27";"36";"27";"29";"20";"35"
"18891";"06/08/2013 08:03:14";"Helse Stavanger HF";"http://www.helse-stavanger.no/";"46";"100";"46";"3";"13";"36";"18";"29";"15";"35"
"18892";"06/08/2013 08:03:25";"Helse Sør-Øst RHF";"http://www.helse-sorost.no";"52";"100";"52";"3";"16";"36";"15";"29";"21";"35"
"18893";"06/08/2013 08:03:51";"Helse Vest RHF";"http://www.helse-vest.no/";"41";"100";"41";"2";"8";"36";"16";"29";"17";"35"
"18882";"06/08/2013 07:58:34";"Helsedirektoratet";"http://www.helsedirektoratet.no/";"78";"100";"78";"5";"31";"36";"21";"29";"26";"35"
"18426";"05/02/2013 08:22:43";"Hemne kommune";"http://www.hemne.kommune.no";"56";"100";"56";"3";"23";"36";"14";"29";"19";"35"
"18436";"05/02/2013 10:18:58";"Hemnes kommune";"http://www.hemnes.kommune.no";"58";"100";"58";"4";"22";"36";"21";"29";"15";"35"
"18671";"05/22/2013 15:27:39";"Hemsedal kommune";"http://www.hemsedal.kommune.no/";"54";"100";"54";"3";"22";"36";"13";"29";"19";"35"
"17884";"03/25/2013 13:46:30";"Herøy kommune (Møre og Romsdal)";"http://www.heroy.kommune.no/";"50";"100";"50";"3";"19";"36";"12";"29";"19";"35"
"18137";"04/16/2013 08:27:15";"Herøy kommune (Nordland)";"http://www.heroy-no.kommune.no";"56";"100";"56";"3";"21";"36";"20";"29";"15";"35"
"18456";"05/03/2013 08:49:46";"Hitra kommune";"http://www.hitra.kommune.no/";"54";"100";"54";"3";"20";"36";"18";"29";"16";"35"
"18171";"04/19/2013 10:11:32";"Hjartdal kommune";"http://www.hjartdal.kommune.no";"47";"100";"47";"3";"19";"36";"19";"29";"9";"35"
"18758";"05/29/2013 09:54:40";"Hjelmeland kommune";"http://www.hjelmeland.kommune.no";"66";"100";"66";"4";"26";"36";"15";"29";"25";"35"
"17728";"03/16/2013 14:02:44";"Hobøl kommune";"http://www.hobol.kommune.no";"67";"100";"67";"4";"20";"36";"24";"29";"23";"35"
"18466";"05/03/2013 12:02:44";"Hof kommune";"http://www.hof.kommune.no";"59";"100";"59";"4";"18";"36";"18";"29";"23";"35"
"17892";"03/25/2013 16:29:17";"Hol kommune";"http://www.hol.kommune.no";"63";"100";"63";"4";"21";"36";"20";"29";"22";"35"
"18468";"05/03/2013 15:10:06";"Hole kommune";"http://www.hole.kommune.no/";"81";"100";"81";"6";"28";"36";"26";"29";"27";"35"
"18475";"05/03/2013 16:12:29";"Holmestrand kommune";"http://www.holmestrand.kommune.no/";"54";"100";"54";"3";"22";"36";"17";"29";"15";"35"
"18222";"04/21/2013 18:35:02";"Holtålen kommune";"http://www.holtalen.kommune.no/";"50";"100";"50";"3";"16";"36";"17";"29";"17";"35"
"18479";"05/04/2013 16:55:26";"Hordaland fylkeskommune";"http://www.hordaland.no/";"59";"100";"59";"4";"21";"36";"22";"29";"16";"35"
"18072";"04/11/2013 14:57:32";"Hornindal kommune";"http://www.hornindal.kommune.no";"56";"100";"56";"3";"17";"36";"17";"29";"22";"35"
"18476";"05/04/2013 09:09:46";"Horten kommune";"http://www.horten.kommune.no/";"55";"100";"55";"3";"18";"36";"12";"29";"25";"35"
"17908";"03/28/2013 22:40:14";"Hurdal kommune";"http://www.hurdal.kommune.no/";"61";"100";"61";"4";"20";"36";"21";"29";"20";"35"
"18477";"05/04/2013 11:08:58";"Hurum kommune";"http://www.hurum.kommune.no";"58";"100";"58";"4";"25";"36";"20";"29";"13";"35"
"18740";"05/27/2013 18:04:55";"Husbanken";"http://www.husbanken.no/";"82";"100";"82";"6";"28";"36";"25";"29";"29";"35"
"18478";"05/04/2013 12:03:22";"Hvaler kommune";"http://www.hvaler.kommune.no/";"58";"100";"58";"4";"23";"36";"19";"29";"16";"35"
"18011";"04/08/2013 09:28:31";"Hyllestad kommune";"http://www.hyllestad.kommune.no";"62";"100";"62";"4";"23";"36";"14";"29";"25";"35"
"17921";"03/30/2013 20:30:15";"Hægebostad kommune";"http://www.haegebostad.kommune.no/";"41";"100";"41";"2";"11";"36";"14";"29";"16";"35"
"18317";"04/25/2013 10:35:16";"Høgskolen i Bergen";"http://www.hib.no/";"80";"100";"80";"6";"30";"36";"25";"29";"25";"35"
"18319";"04/25/2013 10:35:27";"Høgskolen i Buskerud, Kongsberg";"http://www.hibu.no/";"65";"100";"65";"4";"20";"36";"23";"29";"22";"35"
"18321";"04/25/2013 10:35:36";"Høgskolen i Gjøvik";"http://www.hig.no/";"51";"100";"51";"3";"14";"36";"13";"29";"24";"35"
"18322";"04/25/2013 10:35:41";"Høgskolen i Harstad";"http://www.hih.no/";"56";"100";"56";"3";"17";"36";"18";"29";"21";"35"
"18338";"04/26/2013 09:34:01";"Høgskolen i Hedmark";"http://www.hihm.no/";"53";"100";"53";"3";"20";"36";"13";"29";"20";"35"
"18339";"04/26/2013 09:34:08";"Høgskolen i Lillehammer";"http://www.hil.no/";"55";"100";"55";"3";"15";"36";"19";"29";"21";"35"
"18340";"04/26/2013 09:34:13";"Høgskolen i Molde";"http://www.himolde.no/";"54";"100";"54";"3";"18";"36";"16";"29";"20";"35"
"18341";"04/26/2013 09:34:18";"Høgskolen i Narvik";"http://www.hin.no/";"36";"100";"36";"2";"10";"36";"10";"29";"16";"35"
"18342";"04/26/2013 09:34:22";"Høgskolen i Nesna";"http://www.hinesna.no";"57";"100";"57";"3";"17";"36";"20";"29";"20";"35"
"18407";"04/29/2013 13:56:33";"Høgskolen i Nord-Trøndelag";"http://www.hint.no";"64";"100";"64";"4";"24";"36";"17";"29";"23";"35"
"18794";"05/31/2013 11:31:21";"Høgskolen i Oslo og Akershus";"http://www.hioa.no/";"68";"100";"68";"4";"28";"36";"19";"29";"21";"35"
"18408";"04/29/2013 13:56:38";"Høgskolen i Sogn og Fjordane";"http://www.hisf.no";"55";"100";"55";"3";"16";"36";"21";"29";"18";"35"
"18409";"04/29/2013 13:56:43";"Høgskolen i Stord/Haugesund";"http://www.hsh.no";"67";"100";"67";"4";"27";"36";"19";"29";"21";"35"
"18416";"04/30/2013 10:54:10";"Høgskolen i Sør-Trøndelag";"http://www.hist.no/";"54";"100";"54";"3";"14";"36";"17";"29";"23";"35"
"18417";"04/30/2013 10:54:18";"Høgskolen i Telemark";"http://www.hit.no/";"63";"100";"63";"4";"22";"36";"20";"29";"21";"35"
"18418";"04/30/2013 10:54:24";"Høgskolen i Vestfold";"http://www.hive.no/";"64";"100";"64";"4";"19";"36";"23";"29";"22";"35"
"18419";"04/30/2013 10:54:32";"Høgskolen i Volda";"http://www.hivolda.no/";"57";"100";"57";"3";"20";"36";"16";"29";"21";"35"
"18420";"04/30/2013 10:54:37";"Høgskolen i Østfold";"http://www.hiof.no/";"57";"100";"57";"3";"17";"36";"19";"29";"21";"35"
"18421";"04/30/2013 10:54:43";"Høgskolen i Ålesund";"http://www.hials.no/";"64";"100";"64";"4";"22";"36";"22";"29";"20";"35"
"17665";"03/13/2013 09:17:20";"Høyanger kommune";"http://www.hoyanger.kommune.no";"71";"100";"71";"5";"26";"36";"18";"29";"27";"35"
"18162";"04/18/2013 16:10:21";"Høylandet kommune";"http://www.hoylandet.kommune.no/";"46";"100";"46";"3";"16";"36";"12";"29";"18";"35"
"18486";"05/05/2013 08:40:25";"Hå kommune";"http://www.ha.kommune.no/";"67";"100";"67";"4";"24";"36";"20";"29";"23";"35"
"18487";"05/05/2013 10:45:53";"Ibestad kommune";"http://www.ibestad.kommune.no/";"50";"100";"50";"3";"23";"36";"19";"29";"8";"35"
"18905";"06/09/2013 07:58:09";"IMDi - Integrerings- og mangfoldsdirektoratet";"http://www.imdi.no/";"56";"100";"56";"3";"18";"36";"20";"29";"18";"35"
"18488";"05/05/2013 13:18:05";"Inderøy kommune";"http://www.inderoy.kommune.no/";"67";"100";"67";"4";"29";"36";"21";"29";"17";"35"
"18908";"06/09/2013 12:55:25";"Innovasjon Norge";"http://www.invanor.no/";"57";"100";"57";"3";"17";"36";"22";"29";"18";"35"
"18489";"05/05/2013 14:18:19";"Iveland kommune";"http://www.iveland.kommune.no";"32";"100";"32";"2";"12";"36";"9";"29";"11";"35"
"18909";"06/09/2013 17:10:54";"Jernbaneverket";"http://www.jernbaneverket.no/";"66";"100";"66";"4";"22";"36";"22";"29";"22";"35"
"18760";"05/29/2013 11:16:38";"Jevnaker kommune";"http://www.jevnaker.kommune.no/";"71";"100";"71";"5";"23";"36";"23";"29";"25";"35"
"18490";"05/05/2013 18:21:23";"Jondal kommune";"http://www.jondal.kommune.no/";"54";"100";"54";"3";"25";"36";"9";"29";"20";"35"
"18912";"06/10/2013 07:21:25";"Justervesenet";"http://www.justervesenet.no/";"56";"100";"56";"3";"21";"36";"17";"29";"18";"35"
"18987";"06/16/2013 22:55:50";"Justis- og beredskapsdepartementet";"http://www.regjeringen.no/nb/dep/jd";"73";"100";"73";"5";"27";"36";"27";"29";"19";"35"
"18154";"04/18/2013 12:33:28";"Jølster kommune";"http://www.jolster.kommune.no/";"63";"100";"63";"4";"24";"36";"17";"29";"22";"35"
"18446";"05/02/2013 13:24:04";"Karasjok kommune - Kárásjoga gielda";"http://www.karasjok.kommune.no/";"36";"100";"36";"2";"19";"36";"15";"29";"2";"35"
"18506";"05/06/2013 11:08:36";"Karlsøy kommune";"http://www.karlsoy.kommune.no";"55";"100";"55";"3";"21";"36";"20";"29";"14";"35"
"18345";"04/26/2013 11:45:01";"Karmøy kommune";"http://www.karmoy.kommune.no";"81";"100";"81";"6";"30";"36";"26";"29";"25";"35"
"18913";"06/10/2013 08:52:34";"Klagenemnda for offentlige anskaffelser";"http://www.kofa.no";"55";"100";"55";"3";"25";"36";"20";"29";"10";"35"
"18508";"05/06/2013 13:51:00";"Klepp kommune";"http://www.klepp.kommune.no/";"67";"100";"67";"4";"26";"36";"20";"29";"21";"35"
"18526";"05/07/2013 12:59:54";"Klæbu kommune";"http://www.klabu.kommune.no/";"54";"100";"54";"3";"19";"36";"23";"29";"12";"35"
"18988";"06/16/2013 22:56:02";"Kommunal- og regionaldepartementet";"http://www.regjeringen.no/nb/dep/krd";"77";"100";"77";"5";"27";"36";"26";"29";"24";"35"
"18906";"06/09/2013 08:01:03";"Konfliktrådet";"http://www.konfliktraadet.no/";"32";"100";"32";"2";"13";"36";"10";"29";"9";"35"
"18516";"05/07/2013 08:18:22";"Kongehuset";"http://www.kongehuset.no";"74";"100";"74";"5";"21";"36";"24";"29";"29";"35"
"18541";"05/08/2013 12:10:36";"Kongsberg kommune";"http://www.kongsberg.kommune.no";"70";"100";"70";"5";"23";"36";"23";"29";"24";"35"
"18147";"04/18/2013 07:35:20";"Kongsvinger kommune";"http://www.kongsvinger.kommune.no";"72";"100";"72";"5";"18";"36";"25";"29";"29";"35"
"18915";"06/10/2013 10:13:32";"Konkurransetilsynet";"http://www.konkurransetilsynet.no/";"70";"100";"70";"5";"25";"36";"20";"29";"25";"35"
"18146";"04/18/2013 07:26:43";"Kragerø kommune";"http://www.kragero.kommune.no";"66";"100";"66";"4";"25";"36";"21";"29";"20";"35"
"18527";"05/07/2013 14:30:25";"Kristiansand kommune";"http://www.kristiansand.kommune.no";"67";"100";"67";"4";"22";"36";"24";"29";"21";"35"
"18577";"05/13/2013 10:57:17";"Kristiansund kommune";"http://www.kristiansund.kommune.no";"71";"100";"71";"5";"27";"36";"18";"29";"26";"35"
"18580";"05/13/2013 14:53:14";"Krødsherad kommune";"http://www.krodsherad.kommune.no/";"46";"100";"46";"3";"19";"36";"11";"29";"16";"35"
"18989";"06/16/2013 22:56:06";"Kulturdepartementet";"http://www.regjeringen.no/nb/dep/kud";"74";"100";"74";"5";"27";"36";"27";"29";"20";"35"
"18991";"06/17/2013 09:56:32";"Kunnskapsdepartementet";"http://www.regjeringen.no/nb/dep/kd";"71";"100";"71";"5";"27";"36";"26";"29";"18";"35"
"18793";"05/31/2013 11:31:16";"Kunsthøgskolen i Bergen";"http://www.khib.no/";"58";"100";"58";"4";"17";"36";"22";"29";"19";"35"
"18792";"05/31/2013 11:31:12";"Kunsthøgskolen i Oslo";"http://www.khio.no/";"54";"100";"54";"3";"21";"36";"15";"29";"18";"35"
"18592";"05/14/2013 12:28:19";"Kvalsund kommune";"http://www.kvalsund.kommune.no/";"61";"100";"61";"4";"25";"36";"20";"29";"16";"35"
"18934";"06/12/2013 08:28:19";"Kvam herad";"http://www.kvam.kommune.no";"68";"100";"68";"4";"29";"36";"14";"29";"25";"35"
"17917";"03/30/2013 20:28:49";"Kvinesdal kommune";"http://www.kvinesdal.kommune.no";"45";"100";"45";"3";"11";"36";"15";"29";"19";"35"
"18589";"05/14/2013 09:41:25";"Kvinnherad kommune";"http://www.kvinnherad.kommune.no/";"67";"100";"67";"4";"23";"36";"20";"29";"24";"35"
"17878";"03/25/2013 13:38:59";"Kviteseid kommune";"http://www.kviteseid.kommune.no";"47";"100";"47";"3";"21";"36";"10";"29";"16";"35"
"17912";"03/28/2013 22:46:17";"Kvitsøy kommune";"http://www.kvitsoy.kommune.no/";"56";"100";"56";"3";"23";"36";"21";"29";"12";"35"
"18594";"05/14/2013 14:43:07";"Kvæfjord kommune";"http://www.kvafjord.kommune.no/";"51";"100";"51";"3";"21";"36";"15";"29";"15";"35"
"18507";"05/06/2013 11:19:46";"Kvænangen kommune";"http://www.kvanangen.kommune.no";"53";"100";"53";"3";"18";"36";"21";"29";"14";"35"
"18922";"06/11/2013 09:11:09";"Kystdirektoratet";"http://www.kystverket.no/";"70";"100";"70";"5";"23";"36";"27";"29";"20";"35"
"18875";"06/07/2013 10:47:34";"Kåfjord kommune - Gáivuotna suohkan";"http://www.kafjord.kommune.no";"65";"100";"65";"4";"25";"36";"24";"29";"16";"35"
"18992";"06/17/2013 09:56:35";"Landbruks- og matdepartementet";"http://www.regjeringen.no/nb/dep/lmd";"80";"100";"80";"6";"31";"36";"27";"29";"22";"35"
"18517";"05/07/2013 09:50:53";"Lardal kommune";"http://www.lardal.kommune.no/";"75";"100";"75";"5";"28";"36";"22";"29";"25";"35"
"18148";"04/18/2013 08:01:20";"Larvik kommune";"http://www.larvik.kommune.no/";"61";"100";"61";"4";"16";"36";"19";"29";"26";"35"
"18596";"05/15/2013 09:36:11";"Lavangen kommune";"http://www.lavangen.kommune.no";"56";"100";"56";"3";"24";"36";"22";"29";"10";"35"
"18597";"05/15/2013 10:20:26";"Lebesby kommune";"http://www.lebesby.kommune.no";"47";"100";"47";"3";"17";"36";"20";"29";"10";"35"
"17685";"03/15/2013 09:00:29";"Leikanger kommune";"http://www.leikanger.kommune.no";"78";"100";"78";"5";"28";"36";"26";"29";"24";"35"
"18136";"04/16/2013 08:26:46";"Leirfjord kommune";"http://www.leirfjord.kommune.no/";"57";"100";"57";"3";"21";"36";"21";"29";"15";"35"
"18599";"05/15/2013 11:39:36";"Leka kommune";"http://www.leka.kommune.no/";"30";"100";"30";"1";"9";"36";"14";"29";"7";"35"
"18031";"04/09/2013 09:47:07";"Leksvik kommune";"http://www.leksvik.kommune.no/";"51";"100";"51";"3";"22";"36";"17";"29";"12";"35"
"18734";"05/27/2013 08:46:03";"Lenvik kommune";"http://www.lenvik.kommune.no/";"64";"100";"64";"4";"25";"36";"19";"29";"20";"35"
"18051";"04/10/2013 12:21:41";"Lesja kommune";"http://www.lesja.kommune.no";"54";"100";"54";"3";"16";"36";"18";"29";"20";"35"
"18736";"05/27/2013 10:58:34";"Levanger kommune";"http://www.levanger.kommune.no/";"73";"100";"73";"5";"26";"36";"21";"29";"26";"35"
"18744";"05/28/2013 13:08:46";"Lier kommune";"http://www.lier.kommune.no/";"60";"100";"60";"4";"25";"36";"18";"29";"17";"35"
"18759";"05/29/2013 10:34:20";"Lierne kommune";"http://www.lierne.kommune.no/";"53";"100";"53";"3";"19";"36";"15";"29";"19";"35"
"18524";"05/07/2013 10:49:24";"Likestillings- og diskrimineringsombudet";"http://www.ldo.no/";"73";"100";"73";"5";"29";"36";"20";"29";"24";"35"
"18762";"05/29/2013 14:04:10";"Lillehammer kommune";"http://www.lillehammer.kommune.no/";"80";"100";"80";"6";"26";"36";"26";"29";"28";"35"
"18766";"05/30/2013 08:32:56";"Lillesand kommune";"http://www.lillesand.kommune.no/";"73";"100";"73";"5";"26";"36";"21";"29";"26";"35"
"17922";"03/30/2013 20:30:28";"Lindesnes kommune";"http://www.lindesnes.kommune.no/";"40";"100";"40";"2";"12";"36";"13";"29";"15";"35"
"18768";"05/30/2013 10:44:51";"Lindås kommune";"http://www.lindas.kommune.no/";"63";"100";"63";"4";"26";"36";"16";"29";"21";"35"
"18049";"04/10/2013 12:21:33";"Lom kommune";"http://lom.kommune.no";"75";"100";"75";"5";"27";"36";"24";"29";"24";"35"
"18923";"06/11/2013 09:11:49";"Longyearbyen lokalstyre";"http://www.lokalstyre.no/ ";"56";"100";"56";"3";"21";"36";"21";"29";"14";"35"
"18777";"05/31/2013 09:11:26";"Loppa kommune";"http://www.loppa.kommune.no/";"55";"100";"55";"3";"23";"36";"20";"29";"12";"35"
"18929";"06/11/2013 16:19:50";"Lotteri- og stiftelsestilsynet";"http://www.lotteritilsynet.no/";"80";"100";"80";"6";"22";"36";"29";"29";"29";"35"
"18894";"06/08/2013 12:11:14";"Lovdata";"http://www.lovdata.no/";"51";"100";"51";"3";"11";"36";"16";"29";"24";"35"
"18931";"06/11/2013 18:27:37";"Luftfartstilsynet";"http://www.luftfartstilsynet.no/";"52";"100";"52";"3";"8";"36";"23";"29";"21";"35"
"18795";"05/31/2013 11:32:06";"Lund kommune";"http://www.lund.kommune.no/";"65";"100";"65";"4";"24";"36";"22";"29";"19";"35"
"18797";"05/31/2013 13:29:42";"Lunner kommune";"http://www.lunner.kommune.no";"62";"100";"62";"4";"21";"36";"16";"29";"25";"35"
"18860";"06/06/2013 16:48:40";"Lurøy kommune";"http://www.luroy.kommune.no/";"45";"100";"45";"3";"24";"36";"12";"29";"9";"35"
"18127";"04/15/2013 09:05:58";"Luster kommune";"http://www.luster.kommune.no/";"81";"100";"81";"6";"29";"36";"25";"29";"27";"35"
"17918";"03/30/2013 20:29:01";"Lyngdal kommune";"http://www.lyngdal.kommune.no/";"48";"100";"48";"3";"14";"36";"13";"29";"21";"35"
"18857";"06/06/2013 12:25:28";"Lyngen kommune";"http://www.lyngen.kommune.no/";"61";"100";"61";"4";"25";"36";"20";"29";"16";"35"
"17865";"03/22/2013 08:54:00";"Lærdal kommune";"http://www.laerdal.kommune.no/";"67";"100";"67";"4";"27";"36";"20";"29";"20";"35"
"18858";"06/06/2013 13:46:06";"Lødingen kommune";"http://www.lodingen.kommune.no/";"51";"100";"51";"3";"18";"36";"19";"29";"14";"35"
"18895";"06/08/2013 12:35:11";"Lørenskog kommune";"http://www.lorenskog.kommune.no/";"84";"100";"84";"6";"33";"36";"23";"29";"28";"35"
"17949";"04/04/2013 13:01:40";"Løten kommune";"http://www.loten.kommune.no/";"55";"100";"55";"3";"18";"36";"17";"29";"20";"35"
"18897";"06/08/2013 19:06:29";"Malvik kommune";"http://www.malvik.kommune.no";"78";"100";"78";"5";"29";"36";"27";"29";"22";"35"
"18176";"04/20/2013 14:29:00";"Mandal kommune";"http://www.mandal.kommune.no/";"53";"100";"53";"3";"16";"36";"18";"29";"19";"35"
"18933";"06/11/2013 23:14:12";"Markedsrådet";"http://www.markedsradet.no/";"62";"100";"62";"4";"22";"36";"17";"29";"23";"35"
"17729";"03/16/2013 14:03:14";"Marker kommune";"http://www.marker.kommune.no";"80";"100";"80";"6";"29";"36";"27";"29";"24";"35"
"17920";"03/30/2013 20:29:44";"Marnardal kommune";"http://www.marnardal.kommune.no/";"43";"100";"43";"3";"10";"36";"13";"29";"20";"35"
"18898";"06/08/2013 20:07:49";"Masfjorden kommune";"http://www.masfjorden.kommune.no/";"57";"100";"57";"3";"23";"36";"20";"29";"14";"35"
"18525";"05/07/2013 12:09:27";"Matportalen.no";"http://matportalen.no/";"80";"100";"80";"6";"28";"36";"21";"29";"31";"35"
"18826";"06/02/2013 08:56:16";"Mattilsynet";"http://www.mattilsynet.no/";"79";"100";"79";"5";"31";"36";"27";"29";"21";"35"
"18827";"06/02/2013 11:09:39";"Medietilsynet";"http://www.medietilsynet.no/";"56";"100";"56";"3";"13";"36";"17";"29";"26";"35"
"18907";"06/09/2013 12:50:54";"Meland kommune";"http://www.meland.kommune.no/";"63";"100";"63";"4";"27";"36";"19";"29";"17";"35"
