"vurderingid";"created";"nettstednavn";"url";"poeng";"maxpoeng";"snittprosent";"stjerner";"tilgang_poeng";"tilgang_maxpoeng";"brukertilpass_poeng";"brukertilpass_maxpoeng";"nyttig_poeng";"nyttig_maxpoeng"
"18537";"05/08/2013 08:24:02";"Meldal kommune";"http://www.meldal.kommune.no/";"31";"100";"31";"2";"11";"36";"12";"29";"8";"35"
"18538";"05/08/2013 09:12:57";"Melhus kommune";"http://www.melhus.kommune.no/";"41";"100";"41";"2";"11";"36";"10";"29";"20";"35"
"18761";"05/29/2013 12:44:44";"Meløy kommune";"http://www.meloy.kommune.no/";"79";"100";"79";"5";"25";"36";"25";"29";"29";"35"
"17887";"03/25/2013 14:04:45";"Meråker kommune";"http://www.meraker.kommune.no/";"43";"100";"43";"3";"11";"36";"14";"29";"18";"35"
"18539";"05/08/2013 11:21:30";"Midsund kommune";"http://www.midsund.kommune.no/";"48";"100";"48";"3";"21";"36";"19";"29";"8";"35"
"18540";"05/08/2013 11:57:18";"Midtre Gauldal kommune";"http://www.midtre-gauldal.kommune.no";"43";"100";"43";"3";"14";"36";"14";"29";"15";"35"
"18742";"05/28/2013 11:19:23";"Miljødirektoratet";"http://www.miljodirektoratet.no/";"74";"100";"74";"5";"22";"36";"23";"29";"29";"35"
"18993";"06/17/2013 09:56:39";"Miljøverndepartementet";"http://www.regjeringen.no/nb/dep/md";"72";"100";"72";"5";"27";"36";"27";"29";"18";"35"
"18916";"06/10/2013 10:20:36";"Modalen kommune";"http://www.modalen.kommune.no/";"52";"100";"52";"3";"19";"36";"17";"29";"16";"35"
"18542";"05/08/2013 13:02:34";"Modum kommune";"http://www.modum.kommune.no/";"63";"100";"63";"4";"25";"36";"22";"29";"16";"35"
"18543";"05/08/2013 14:09:55";"Molde kommune";"http://www.molde.kommune.no/";"58";"100";"58";"4";"14";"36";"20";"29";"24";"35"
"18219";"04/21/2013 18:24:05";"Moskenes kommune";"http://www.moskenes.kommune.no";"28";"100";"28";"1";"13";"36";"5";"29";"10";"35"
"18546";"05/09/2013 08:47:14";"Moss kommune";"http://www.moss.kommune.no/";"65";"100";"65";"4";"26";"36";"16";"29";"23";"35"
"18938";"06/12/2013 13:58:37";"Møre og Romsdal fylkeskommune";"http://www.mrfylke.no";"67";"100";"67";"4";"22";"36";"23";"29";"22";"35"
"18548";"05/09/2013 09:51:38";"Målselv kommune";"http://www.malselv.kommune.no";"46";"100";"46";"3";"20";"36";"16";"29";"10";"35"
"18549";"05/09/2013 10:41:43";"Måsøy kommune";"http://www.masoy.kommune.no/";"56";"100";"56";"3";"17";"36";"22";"29";"17";"35"
"18265";"04/23/2013 10:59:59";"Namdalseid kommune";"http://www.namdalseid.kommune.no/";"57";"100";"57";"3";"23";"36";"21";"29";"13";"35"
"18551";"05/09/2013 14:13:34";"Namsos kommune";"http://www.namsos.kommune.no";"73";"100";"73";"5";"29";"36";"24";"29";"20";"35"
"18161";"04/18/2013 16:09:38";"Namsskogan kommune";"http://www.namsskogan.kommune.no/";"43";"100";"43";"3";"14";"36";"14";"29";"15";"35"
"17909";"03/28/2013 22:40:36";"Nannestad kommune";"http://www.nannestad.kommune.no/";"71";"100";"71";"5";"21";"36";"26";"29";"24";"35"
"18262";"04/23/2013 09:37:07";"Narvik kommune";"http://www.narvik.kommune.no/";"61";"100";"61";"4";"26";"36";"13";"29";"22";"35"
"18937";"06/12/2013 13:49:33";"Nasjonal sikkerhetsmyndighet";"http://www.nsm.stat.no/";"72";"100";"72";"5";"26";"36";"20";"29";"26";"35"
"18956";"06/14/2013 14:16:30";"Nasjonalt folkehelseinstitutt";"http://www.fhi.no/";"72";"100";"72";"5";"25";"36";"19";"29";"28";"35"
"18166";"04/19/2013 09:08:23";"Naustdal kommune";"http://www.naustdal.kommune.no";"64";"100";"64";"4";"25";"36";"17";"29";"22";"35"
"18552";"05/09/2013 22:46:32";"Nedre Eiker kommune";"http://www.nedre-eiker.kommune.no/";"73";"100";"73";"5";"30";"36";"21";"29";"22";"35"
"17905";"03/28/2013 22:39:43";"Nes kommune (Akershus)";"http://www.nes-ak.kommune.no/";"72";"100";"72";"5";"23";"36";"24";"29";"25";"35"
"17894";"03/25/2013 16:30:27";"Nes kommune (Buskerud)";"http://www.nes-bu.kommune.no";"58";"100";"58";"4";"20";"36";"18";"29";"20";"35"
"18472";"05/03/2013 15:26:49";"Nesna kommune";"http://www.nesna.kommune.no/";"44";"100";"44";"3";"17";"36";"17";"29";"10";"35"
"18763";"05/29/2013 14:12:03";"Nesodden kommune";"http://www.nesodden.kommune.no/";"68";"100";"68";"4";"24";"36";"19";"29";"25";"35"
"18917";"06/10/2013 11:31:28";"Nesseby kommune - Unjárgga gielda";"http://www.nesseby.kommune.no/";"54";"100";"54";"3";"25";"36";"22";"29";"7";"35"
"18053";"04/10/2013 12:28:00";"Nesset kommune";"http://www.nesset.kommune.no";"74";"100";"74";"5";"27";"36";"20";"29";"27";"35"
"18947";"06/13/2013 13:48:25";"NGU - Norges geologiske undersøkelse";"http://www.ngu.no";"64";"100";"64";"4";"25";"36";"20";"29";"19";"35"
"17876";"03/25/2013 13:38:25";"Nissedal kommune";"http://www.nissedal.kommune.no";"53";"100";"53";"3";"20";"36";"12";"29";"21";"35"
"18556";"05/10/2013 09:27:00";"Nittedal kommune";"http://www.nittedal.kommune.no/";"65";"100";"65";"4";"20";"36";"22";"29";"23";"35"
"18069";"04/11/2013 11:19:09";"Nome kommune";"http://www.nome.kommune.no/";"70";"100";"70";"5";"25";"36";"23";"29";"22";"35"
"18159";"04/18/2013 13:18:56";"Nord-Aurdal kommune";"http://www.nord-aurdal.kommune.no/";"53";"100";"53";"3";"27";"36";"15";"29";"11";"35"
"18918";"06/10/2013 13:19:43";"Norddal kommune";"http://www.norddal.kommune.no/";"60";"100";"60";"4";"23";"36";"17";"29";"20";"35"
"18558";"05/10/2013 21:08:41";"Nord-Fron kommune";"http://www.nord-fron.kommune.no/";"60";"100";"60";"4";"22";"36";"15";"29";"23";"35"
"18919";"06/10/2013 20:35:01";"Nordkapp kommune";"http://www.nordkapp.kommune.no";"63";"100";"63";"4";"29";"36";"19";"29";"15";"35"
"18828";"06/02/2013 12:43:17";"Nordland fylkeskommune";"http://www.nfk.no/";"63";"100";"63";"4";"25";"36";"15";"29";"23";"35"
"18942";"06/12/2013 20:26:31";"Nordlandssykehuset HF";"http://www.nordlandssykehuset.no";"50";"100";"50";"3";"20";"36";"20";"29";"10";"35"
"18566";"05/11/2013 09:09:40";"Nord-Odal kommune";"http://www.nord-odal.kommune.no/";"51";"100";"51";"3";"19";"36";"9";"29";"23";"35"
"18567";"05/11/2013 10:16:15";"Nordre Land kommune";"http://www.nordre-land.kommune.no/";"75";"100";"75";"5";"24";"36";"29";"29";"22";"35"
"18247";"04/22/2013 08:47:28";"Nordreisa kommune";"http://www.nordreisa.kommune.no";"60";"100";"60";"4";"27";"36";"17";"29";"16";"35"
"18831";"06/02/2013 18:00:47";"Nord-Trøndelag fylkeskommune";"http://www.ntfk.no/";"56";"100";"56";"3";"16";"36";"18";"29";"22";"35"
"18167";"04/19/2013 10:10:34";"Nore og Uvdal kommune";"http://www.nore-og-uvdal.kommune.no/";"53";"100";"53";"3";"19";"36";"15";"29";"19";"35"
"18958";"06/14/2013 15:41:55";"Norges Bank";"http://www.norges-bank.no/";"68";"100";"68";"4";"22";"36";"24";"29";"22";"35"
"18954";"06/14/2013 11:58:16";"Norges forskningsråd";"http://www.forskningsradet.no/";"69";"100";"69";"4";"19";"36";"26";"29";"24";"35"
"18788";"05/31/2013 11:30:56";"Norges Handelshøyskole";"http://www.nhh.no/";"45";"100";"45";"3";"15";"36";"14";"29";"16";"35"
"18557";"05/10/2013 10:45:19";"Norges Høyesterett";"http://www.hoyesterett.no/";"72";"100";"72";"5";"23";"36";"22";"29";"27";"35"
"18789";"05/31/2013 11:31:00";"Norges idrettshøgskole";"http://www.nih.no/";"68";"100";"68";"4";"25";"36";"21";"29";"22";"35"
"18790";"05/31/2013 11:31:03";"Norges musikkhøgskole";"http://www.nmh.no/";"51";"100";"51";"3";"21";"36";"13";"29";"17";"35"
"18791";"05/31/2013 11:31:07";"Norges veterinærhøgskole";"http://www.veths.no/";"55";"100";"55";"3";"17";"36";"20";"29";"18";"35"
"18568";"05/11/2013 11:06:53";"Norsk Designråd";"http://www.norskdesign.no";"60";"100";"60";"4";"22";"36";"21";"29";"17";"35"
"18829";"06/02/2013 14:42:15";"Norsk Form";"http://www.norskform.no";"65";"100";"65";"4";"23";"36";"20";"29";"22";"35"
"18830";"06/02/2013 15:34:36";"Norsk kulturråd";"http://www.kulturrad.no/";"61";"100";"61";"4";"22";"36";"19";"29";"20";"35"
"18953";"06/14/2013 10:36:11";"Norsk pasientskadeerstatning";"http://www.npe.no/";"46";"100";"46";"3";"12";"36";"19";"29";"15";"35"
"18571";"05/12/2013 09:44:18";"Notodden kommune";"http://www.notodden.kommune.no/";"71";"100";"71";"5";"22";"36";"23";"29";"26";"35"
"18946";"06/13/2013 13:16:53";"NOVA - Norsk institutt for forskning om oppvekst, velferd og";"http://www.nova.no/";"55";"100";"55";"3";"15";"36";"17";"29";"23";"35"
"18846";"06/04/2013 12:59:10";"NSB - Norges Statsbaner";"http://www.nsb.no/";"59";"100";"59";"4";"23";"36";"19";"29";"17";"35"
"18786";"05/31/2013 11:30:49";"NTNU - Norges teknisk-naturvitenskapelige universitet";"http://www.ntnu.no";"64";"100";"64";"4";"24";"36";"20";"29";"20";"35"
"18960";"06/14/2013 17:23:12";"NUPI - Norsk utenrikspolitisk institutt";"http://www.nupi.no/";"59";"100";"59";"4";"24";"36";"18";"29";"17";"35"
"18994";"06/17/2013 11:40:03";"NVE - Norges vassdrags- og energidirektorat";"http://www.nve.no/";"73";"100";"73";"5";"23";"36";"19";"29";"31";"35"
"18999";"06/17/2013 13:32:03";"Nærings- og handelsdepartementet";"http://www.regjeringen.no/nb/dep/nhd";"72";"100";"72";"5";"27";"36";"25";"29";"20";"35"
"18569";"05/11/2013 12:56:05";"Nærøy kommune";"http://www.naroy.kommune.no/";"33";"100";"33";"2";"15";"36";"8";"29";"10";"35"
"18523";"05/07/2013 09:56:31";"Nøtterøy kommune";"http://www.notteroy.kommune.no/";"58";"100";"58";"4";"22";"36";"11";"29";"25";"35"
"18298";"04/24/2013 12:21:33";"Odda kommune";"http://www.odda.kommune.no/";"64";"100";"64";"4";"23";"36";"17";"29";"24";"35"
"19000";"06/17/2013 13:32:06";"Olje- og energidepartementet";"http://www.regjeringen.no/nb/dep/oed";"75";"100";"75";"5";"27";"36";"27";"29";"21";"35"
"18961";"06/14/2013 18:30:21";"Oljedirektoratet";"http://www.npd.no";"77";"100";"77";"5";"23";"36";"24";"29";"30";"35"
"18570";"05/12/2013 08:44:10";"Oppdal kommune";"http://www.oppdal.kommune.no/";"56";"100";"56";"3";"18";"36";"18";"29";"20";"35"
"18572";"05/12/2013 10:35:34";"Oppegård kommune";"http://www.oppegard.kommune.no/";"71";"100";"71";"5";"28";"36";"19";"29";"24";"35"
"18832";"06/02/2013 20:21:14";"Oppland fylkeskommune";"http://www.oppland.no";"62";"100";"62";"4";"22";"36";"25";"29";"15";"35"
"18575";"05/12/2013 14:38:01";"Orkdal kommune";"http://www.orkdal.kommune.no";"56";"100";"56";"3";"21";"36";"16";"29";"19";"35"
"18223";"04/21/2013 18:35:13";"Os kommune (Hedmark)";"http://www.os.kommune.no/symfonios/portal.nsf/WebInterMainFrameset?OpenFrameset";"57";"100";"57";"3";"19";"36";"21";"29";"17";"35"
"18297";"04/24/2013 12:20:06";"Os kommune (Hordaland)";"http://www.os.hordaland.no/";"76";"100";"76";"5";"29";"36";"18";"29";"29";"35"
"18030";"04/09/2013 09:46:47";"Osen kommune";"http://www.osen.kommune.no/";"47";"100";"47";"3";"20";"36";"15";"29";"12";"35"
"18497";"05/05/2013 20:41:26";"Oslo kommune";"http://www.oslo.kommune.no/";"71";"100";"71";"5";"21";"36";"17";"29";"33";"35"
"18927";"06/11/2013 16:16:14";"Oslo Universitetssykehus HF";"http://www.oslo-universitetssykehus.no";"51";"100";"51";"3";"13";"36";"15";"29";"23";"35"
"18337";"04/26/2013 09:20:06";"Osterøy kommune";"http://www.osteroy.kommune.no/";"77";"100";"77";"5";"31";"36";"19";"29";"27";"35"
"18576";"05/13/2013 08:20:38";"Overhalla kommune";"http://www.overhalla.kommune.no/";"59";"100";"59";"4";"26";"36";"15";"29";"18";"35"
"18955";"06/14/2013 13:53:21";"Pasientskadenemnda";"http://www.pasientskadenemda.no";"48";"100";"48";"3";"20";"36";"17";"29";"11";"35"
"18959";"06/14/2013 15:42:12";"Patentstyret (Styret for det industrielle rettsvern)";"http://www.patentstyret.no";"74";"100";"74";"5";"22";"36";"22";"29";"30";"35"
"18966";"06/14/2013 18:35:55";"Pensjonstrygden for sjømenn";"http://www.pts.no/";"41";"100";"41";"2";"10";"36";"19";"29";"12";"35"
"18974";"06/14/2013 21:42:59";"Petroleumstilsynet";"http://www.ptil.no/";"53";"100";"53";"3";"17";"36";"19";"29";"17";"35"
"18972";"06/14/2013 18:43:07";"Politidirektoratet";"http://www.politi.no/";"60";"100";"60";"4";"22";"36";"20";"29";"18";"35"
"18787";"05/31/2013 11:30:53";"Politihøgskolen";"http://www.phs.no/";"63";"100";"63";"4";"26";"36";"25";"29";"12";"35"
"18578";"05/13/2013 11:17:05";"Porsanger kommune - Porsánjggu gielda - Porsangin komuuni";"http://www.porsanger.kommune.no/";"46";"100";"46";"3";"20";"36";"19";"29";"7";"35"
"17946";"04/03/2013 20:29:17";"Porsgrunn kommune";"http://www.porsgrunn.kommune.no/";"89";"100";"89";"6";"28";"36";"26";"29";"35";"35"
"18997";"06/17/2013 11:41:55";"Post- og teletilsynet";"http://www.npt.no/";"76";"100";"76";"5";"26";"36";"23";"29";"27";"35"
"18924";"06/11/2013 10:39:08";"Radøy kommune";"http://www.radoy.kommune.no";"69";"100";"69";"4";"25";"36";"23";"29";"21";"35"
"17730";"03/16/2013 14:03:52";"Rakkestad kommune";"http://www.rakkestad.kommune.no";"68";"100";"68";"4";"22";"36";"25";"29";"21";"35"
"18470";"05/03/2013 15:24:40";"Rana kommune";"http://www.rana.kommune.no";"59";"100";"59";"4";"16";"36";"18";"29";"25";"35"
"17911";"03/28/2013 22:46:07";"Randaberg kommune";"http://www.randaberg.kommune.no/";"68";"100";"68";"4";"24";"36";"21";"29";"23";"35"
"18299";"04/24/2013 12:23:17";"Rauma kommune";"http://www.rauma.kommune.no";"62";"100";"62";"4";"23";"36";"16";"29";"23";"35"
"18522";"05/07/2013 09:55:02";"Re kommune";"http://www.re.kommune.no/";"71";"100";"71";"5";"29";"36";"16";"29";"26";"35"
"18573";"05/12/2013 11:35:04";"Regelhjelp";"http://www.regelhjelp.no";"72";"100";"72";"5";"21";"36";"22";"29";"29";"35"
"17656";"03/12/2013 12:02:00";"Rendalen kommune";"http://www.rendalen.kommune.no/";"44";"100";"44";"3";"20";"36";"15";"29";"9";"35"
"18579";"05/13/2013 13:20:43";"Rennebu kommune";"http://www.rennebu.kommune.no/";"50";"100";"50";"3";"18";"36";"19";"29";"13";"35"
"17913";"03/28/2013 22:46:34";"Rennesøy kommune";"http://www.rennesoy.kommune.no/";"54";"100";"54";"3";"19";"36";"21";"29";"14";"35"
"19005";"06/17/2013 13:43:12";"Riksantikvaren";"http://www.riksantikvaren.no/";"54";"100";"54";"3";"15";"36";"22";"29";"17";"35"
"18963";"06/14/2013 18:33:33";"Riksarkivet";"http://www.arkivverket.no/";"78";"100";"78";"5";"30";"36";"21";"29";"27";"35"
"18964";"06/14/2013 18:33:55";"Rikskonsertene";"http://www.rikskonsertene.no";"51";"100";"51";"3";"23";"36";"15";"29";"13";"35"
"18976";"06/15/2013 12:06:05";"Riksmeklingsmannen";"http://www.riksmeklingsmannen.no";"55";"100";"55";"3";"23";"36";"14";"29";"18";"35"
"18982";"06/16/2013 21:36:09";"Riksrevisjonen";"http://www.riksrevisjonen.no/";"66";"100";"66";"4";"22";"36";"22";"29";"22";"35"
"18965";"06/14/2013 18:34:07";"Riksteatret";"http://www.riksteatret.no/";"30";"100";"30";"1";"11";"36";"6";"29";"13";"35"
"18230";"04/21/2013 19:34:03";"Rindal kommune";"http://www.rindal.kommune.no";"66";"100";"66";"4";"27";"36";"19";"29";"20";"35"
"18586";"05/13/2013 20:00:42";"Ringebu kommune";"http://www.ringebu.kommune.no/";"59";"100";"59";"4";"22";"36";"11";"29";"26";"35"
"18587";"05/14/2013 08:39:50";"Ringerike kommune";"http://www.ringerike.kommune.no/";"65";"100";"65";"4";"20";"36";"26";"29";"19";"35"
"18588";"05/14/2013 09:33:23";"Ringsaker kommune";"http://www.ringsaker.kommune.no";"81";"100";"81";"6";"32";"36";"23";"29";"26";"35"
"18029";"04/09/2013 09:46:25";"Rissa kommune";"http://www.rissa.kommune.no";"45";"100";"45";"3";"18";"36";"14";"29";"13";"35"
"18327";"04/25/2013 14:52:06";"Risør kommune";"http://www.risor.kommune.no/";"64";"100";"64";"4";"28";"36";"18";"29";"18";"35"
"18028";"04/09/2013 09:46:04";"Roan kommune";"http://www.roan.kommune.no/";"48";"100";"48";"3";"22";"36";"15";"29";"11";"35"
"18836";"06/03/2013 06:19:51";"Rogaland fylkeskommune";"http://www.rogaland.no/";"55";"100";"55";"3";"15";"36";"18";"29";"22";"35"
"18168";"04/19/2013 10:10:50";"Rollag kommune";"http://www.rollag.kommune.no/";"53";"100";"53";"3";"20";"36";"15";"29";"18";"35"
"18928";"06/11/2013 16:16:45";"Rusbehandling Midt Norge HF";"http://www.rus-midt.no";"51";"100";"51";"3";"14";"36";"19";"29";"18";"35"
"18590";"05/14/2013 10:35:42";"Rygge kommune";"http://www.rygge.kommune.no/";"74";"100";"74";"5";"28";"36";"20";"29";"26";"35"
"18591";"05/14/2013 12:07:35";"Rælingen kommune";"http://www.ralingen.kommune.no";"57";"100";"57";"3";"20";"36";"16";"29";"21";"35"
"18469";"05/03/2013 15:23:25";"Rødøy kommune";"http://www.rodoy.kommune.no/";"41";"100";"41";"2";"22";"36";"10";"29";"9";"35"
"17731";"03/16/2013 14:04:40";"Rømskog kommune";"http://www.romskog.kommune.no";"59";"100";"59";"4";"25";"36";"24";"29";"10";"35"
"18224";"04/21/2013 18:35:24";"Røros kommune";"http://www.roros.kommune.no";"57";"100";"57";"3";"18";"36";"17";"29";"22";"35"
"18217";"04/21/2013 18:23:41";"Røst kommune";"http://www.rost.kommune.no/";"25";"100";"25";"1";"13";"36";"5";"29";"7";"35"
"18767";"05/30/2013 08:54:43";"Røyken kommune";"http://www.royken.kommune.no/";"59";"100";"59";"4";"15";"36";"23";"29";"21";"35"
"18160";"04/18/2013 16:08:51";"Røyrvik kommune";"http://www.royrvik.kommune.no/";"42";"100";"42";"2";"16";"36";"10";"29";"16";"35"
"18798";"05/31/2013 14:14:00";"Råde kommune";"http://www.rade.kommune.no/";"72";"100";"72";"5";"26";"36";"20";"29";"26";"35"
"18925";"06/11/2013 11:43:24";"Salangen kommune";"http://www.salangen.kommune.no/";"73";"100";"73";"5";"28";"36";"22";"29";"23";"35"
"18593";"05/14/2013 13:31:55";"Saltdal kommune";"http://www.saltdal.kommune.no/";"28";"100";"28";"1";"13";"36";"10";"29";"5";"35"
"18601";"05/15/2013 15:18:23";"Sametinget - Sámediggi";"http://www.samediggi.no/";"59";"100";"59";"4";"18";"36";"19";"29";"22";"35"
"19001";"06/17/2013 13:32:10";"Samferdselsdepartementet";"http://www.regjeringen.no/nb/dep/sd";"75";"100";"75";"5";"27";"36";"27";"29";"21";"35"
"18839";"06/03/2013 10:32:36";"Samisk høgskole - Sámi allaskuvla";"http://www.samiskhs.no/";"36";"100";"36";"2";"10";"36";"10";"29";"16";"35"
"18473";"05/03/2013 15:27:57";"Samnanger kommune";"http://www.samnanger.kommune.no";"63";"100";"63";"4";"28";"36";"18";"29";"17";"35"
"18957";"06/14/2013 14:42:42";"Samordna opptak";"http://www.samordnaopptak.no";"58";"100";"58";"4";"19";"36";"20";"29";"19";"35"
"18595";"05/14/2013 17:07:53";"Sande kommune (Møre og Romsdal)";"http://www.sande-mr.kommune.no/";"50";"100";"50";"3";"17";"36";"14";"29";"19";"35"
"18769";"05/30/2013 11:33:28";"Sande kommune (Vestfold)";"http://www.sande-ve.kommune.no/";"58";"100";"58";"4";"23";"36";"18";"29";"17";"35"
"18521";"05/07/2013 09:54:02";"Sandefjord kommune";"http://www.sandefjord.kommune.no";"69";"100";"69";"4";"23";"36";"24";"29";"22";"35"
"18598";"05/15/2013 10:35:31";"Sandnes kommune";"http://www.sandnes.kommune.no/";"70";"100";"70";"5";"26";"36";"22";"29";"22";"35"
"18600";"05/15/2013 13:50:25";"Sandøy kommune";"http://www.sandoy.kommune.no/";"47";"100";"47";"3";"16";"36";"20";"29";"11";"35"
"18616";"05/17/2013 12:35:06";"Sarpsborg kommune";"http://www.sarpsborg.com/";"74";"100";"74";"5";"26";"36";"23";"29";"25";"35"
"18772";"05/30/2013 11:41:18";"Sauda kommune";"http://www.sauda.kommune.no/";"78";"100";"78";"5";"26";"36";"20";"29";"32";"35"
"18068";"04/11/2013 11:19:05";"Sauherad kommune";"http://www.sauherad.kommune.no";"56";"100";"56";"3";"21";"36";"13";"29";"22";"35"
"18770";"05/30/2013 11:33:32";"Sel kommune";"http://www.sel.kommune.no/";"75";"100";"75";"5";"30";"36";"22";"29";"23";"35"
"17888";"03/25/2013 14:04:55";"Selbu kommune";"http://www.selbu.kommune.no/";"53";"100";"53";"3";"13";"36";"14";"29";"26";"35"
"18250";"04/22/2013 12:10:40";"Selje kommune";"http://www.selje.kommune.no";"47";"100";"47";"3";"19";"36";"16";"29";"12";"35"
"17880";"03/25/2013 13:39:26";"Seljord kommune";"http://www.seljord.kommune.no";"58";"100";"58";"4";"21";"36";"16";"29";"21";"35"
"18536";"05/08/2013 07:36:40";"Seniorporten";"http://www.seniorporten.no";"70";"100";"70";"5";"22";"36";"20";"29";"28";"35"
"19003";"06/17/2013 13:32:58";"SIFO - Statens institutt for forbruksforskning";"http://www.sifo.no/";"37";"100";"37";"2";"11";"36";"13";"29";"13";"35"
"18606";"05/16/2013 07:50:22";"Sigdal kommune";"http://www.sigdal.kommune.no";"22";"100";"22";"1";"9";"36";"8";"29";"5";"35"
"17956";"04/05/2013 08:51:13";"Siljan kommune";"http://www.siljan.kommune.no/";"62";"100";"62";"4";"19";"36";"26";"29";"17";"35"
"17919";"03/30/2013 20:29:11";"Sirdal kommune";"http://www.sirdal.kommune.no";"38";"100";"38";"2";"12";"36";"12";"29";"14";"35"
"18962";"06/14/2013 18:31:21";"SIU - Senter for internasjonalisering av utdanning";"http://www.siu.no/";"64";"100";"64";"4";"16";"36";"20";"29";"28";"35"
"18609";"05/16/2013 10:59:12";"Sivilombudsmannen - Stortingets ombudsmann for forvaltningen";"http://www.sivilombudsmannen.no/";"61";"100";"61";"4";"23";"36";"21";"29";"17";"35"
"17716";"03/15/2013 20:22:25";"Sjukehusapoteka Vest HF";"http://www.sjukehusapoteka-vest.no";"49";"100";"49";"3";"14";"36";"12";"29";"23";"35"
"19006";"06/17/2013 13:43:16";"Sjøfartsdirektoratet";"http://www.sjofartsdir.no/";"66";"100";"66";"4";"25";"36";"20";"29";"21";"35"
"18496";"05/05/2013 20:41:05";"Skattedirektoratet";"http://www.skatteetaten.no/";"77";"100";"77";"5";"28";"36";"22";"29";"27";"35"
"18607";"05/16/2013 08:42:21";"Skaun kommune";"http://www.skaun.kommune.no";"47";"100";"47";"3";"14";"36";"18";"29";"15";"35"
"18608";"05/16/2013 09:37:33";"Skedsmo kommune";"http://www.skedsmo.kommune.no";"63";"100";"63";"4";"19";"36";"24";"29";"20";"35"
"18610";"05/16/2013 11:00:08";"Ski kommune";"http://www.ski.kommune.no";"68";"100";"68";"4";"25";"36";"20";"29";"23";"35"
"17957";"04/05/2013 08:51:26";"Skien kommune";"http://www.skien.kommune.no/";"73";"100";"73";"5";"21";"36";"26";"29";"26";"35"
"17732";"03/16/2013 14:05:33";"Skiptvet kommune";"http://www.skiptvet.kommune.no";"67";"100";"67";"4";"20";"36";"24";"29";"23";"35"
"18611";"05/16/2013 14:09:38";"Skjervøy kommune";"http://www.skjervoy.kommune.no/";"54";"100";"54";"3";"23";"36";"21";"29";"10";"35"
"18048";"04/10/2013 12:21:28";"Skjåk kommune";"http://www.skjaak.kommune.no/";"48";"100";"48";"3";"17";"36";"11";"29";"20";"35"
"18474";"05/03/2013 15:28:03";"Skodje kommune";"http://www.skodje.kommune.no/";"54";"100";"54";"3";"26";"36";"15";"29";"13";"35"
"18617";"05/17/2013 18:28:02";"Skånland kommune";"http://www.skanland.kommune.no/";"47";"100";"47";"3";"14";"36";"15";"29";"18";"35"
"18232";"04/21/2013 19:34:30";"Smøla kommune";"http://www.smola.kommune.no/";"68";"100";"68";"4";"29";"36";"18";"29";"21";"35"
"18627";"05/18/2013 08:33:54";"Snillfjord kommune";"http://www.snillfjord.kommune.no/";"53";"100";"53";"3";"16";"36";"19";"29";"18";"35"
