aar,video_url,kommune,tittel,tema,hva_er_spesielt,folelse,antrekk,type_bygg_og_industri,type_historisk,type_natur_og_idrett,type_kunst_og_haandverk,type_idrett_og_fysisk_aktivitet,tema_samlere_entusiaster_og_oppfinnere,tema_vitenskap,relasjoner,type_musikere,type_mat,type_dyr,antall_menn,antall_kvinner,tema_natur_og_friluftsliv,tema_kjop_og_salg,type_landbruk_og_fiske,offentlige_tjenester_og_veldedighet,hovedperson1_kjonn,hovedperson2_kjonn,hovedperson3_kjonn,hovedperson1_alder,hovedperson2_alder,hovedperson3_alder,tema_politikk_og_media
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009377/02-04-1977#t=14m59s,Porsgrunn,Mekanisk verksted,Kunst og Håndverk,Grunder,,"Hatt, Slips",,,,Verksted,,,,,,,,2,,,,,,Mann,,,70 til 80,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009377/02-04-1977#t=19m59s,Lierne,Bruk av snøscooter,Natur og friluftsliv,,,Skinnlue,,,,,,,,,,,,,,,,,,Mann,Mann,,60 til 70,50 til 60,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009377/02-04-1977#t=24m55s,Oslokommune,Bedre værvarsling,Offentlige tjenester og veldedighet,,,Slips,,,,,,,,,,,,4,,,,,Meteorologi,Mann,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009377/02-04-1977#t=30m4s,Snillfjord,Slørdal: Hjort,Dyr,"Personlighet, Spesiell latter",Ler,Caps,,,,,,,,,,,"Hjort, Menneske hjelper dyr",1,,,,,,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009377/02-04-1977#t=32m28s,Ukjent sted,Odd Børretzen om nordmenn og påske,Ukategoriserbart,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=2m2s,Karasjok,Radio- og TV-forbindelser,Offentlige tjenester og veldedighet,,,"Samiske klær, Skinnlue",,,,,,,,,,,,2,2,,,,Post og tele,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=4m44s,Snillfjord,Slørdal: Dårlige TV-forhold,Offentlige tjenester og veldedighet,,,,,,,,,,,,,,,1,,,,,Post og tele,Mann,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=6m47s,Oslokommune,Studiosamtale om fjernsynsdekning,Offentlige tjenester og veldedighet,,,Slips,,,,,,,,,,,,1,,,,,Post og tele,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=9m10s,Vågan,Lofotfiske 1977,Landbruk og fiske,,,"Hatt, Skinnlue",,,,,,,,,,,,20,4,,,Fiskere,,Mann,Kvinne,Kvinne,50 til 60,50 til 60,5 til 10,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=14m10s,Ukjent sted,Jæren: Steingjerder,Landbruk og fiske,,,Caps,,,,,,,,,,,,2,,,,"Stein, Åker og jorder og nydyrking",,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=19m21s,Tranøy,Barnehagesituasjonen i Tranøy,Offentlige tjenester og veldedighet,,,,,,,,,,,,,,,10,10,,,,Skole og barnehage,Mann,Kvinne,Kvinne,50 til 60,40 til 50,20 til 30,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=25m20s,Ringebu,Ringebufjellet: Fjellturister på selvbetjeningshytte,Natur og friluftsliv,,,Caps,,,,,,,,,,,,6,6,"Friluftsliv, Skitur, Turisme",,,,Mann,Kvinne,Kvinne,20 til 30,20 til 30,15 til 20,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009477/16-04-1977#t=29m48s,Ås,Foring av elg på Landbrukshøyskolen,Dyr,Prestasjon,,"Caps, Kjeledress",,,,,,,,,,,"Elg, Menneske hjelper dyr",3,,,,,,Mann,Mann,,60 til 70,40 til 50,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=3m2s,Tana,Enda vinter,Natur og friluftsliv,,,Samiske klær,,,,,,,,,,,,2,,Årstider og vakker natur,,,,Mann,Mann,,50 til 60,60 til 70,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=6m40s,Røst,Vår,Natur og friluftsliv,,,Caps,,,,,,,,,,,,10,,"Fugleliv, Årstider og vakker natur",,,,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=11m5s,Hitra,Vår ved Trondheimsfjorden,Natur og friluftsliv,,,,,,,,,,,,,,,3,2,"Fugleliv, Årstider og vakker natur",,,,,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=15m9s,Ullensvang,Hardanger: Vår,Natur og friluftsliv,,,Bunad,,,,,,,,,,,,2,5,"Årstider og vakker natur, Turisme",,,,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=19m14s,Ukjent sted,Jæren: Vår,Natur og friluftsliv,,,,,,,,,,,,,,,1,,"Fugleliv, Årstider og vakker natur",,,,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=23m2s,Kristiansand,Vår i sørlandsbyen,Natur og friluftsliv,,,"Caps, Kjeledress",,,,,,,,,,,,8,4,Årstider og vakker natur,,,,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=26m21s,Tinn,Rjukan: Vår,Natur og friluftsliv,,,Caps,,,,,,,,,,,,6,,Årstider og vakker natur,,,,Mann,Mann,Mann,50 til 60,40 til 50,50 til 60,
1977,https://tv.nrk.no/serie/norge-rundt/FREP41009577/30-04-1977#t=29m33s,Ukjent sted,Finnskogen: Vår,Natur og friluftsliv,,,"Caps, Skinnlue",,,,,,,,,,,,2,,"Fugleliv, Isfiske, Årstider og vakker natur, Vær",,,,Mann,Mann,,70 til 80,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=2m38s,Eid,Hingstesjå,Dyr,,Ler,"Caps, Hatt, Kjeledress, Slips, Strikkekofte",,,,,,,,,,,Hest,50,5,,,,,Mann,Mann,,50 til 60,70 til 80,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=9m14s,Levanger,Innheradsferja,Offentlige tjenester og veldedighet,Spesielle kombinasjoner,,,,,,,,,,,,,,5,5,,,,Bibliotek,Kvinne,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=12m54s,Nøtterøy,Teatergruppe ved Linde skole for bevegelseshemmede,Kunst og Håndverk,,,,,,,Teater og forestillinger,,,,,,,,7,7,,,,,Mann,Kvinne,,50 til 60,20 til 30,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=16m37s,Marnardal,Bjelland: Tønnestavproduksjon,Kunst og Håndverk,,,Caps,,,,Tønne,,,,,,,,10,5,,,,,Mann,Mann,,50 til 60,40 til 50,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=21m33s,Balsfjord,Geiter,Landbruk og fiske,,,"Caps, Kjeledress",,,,,,,,,,,,6,5,,,Geitehold,,Mann,Kvinne,Mann,40 til 50,40 til 50,50 til 60,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=27m9s,Inderøy,"""Plant et tre"" - aksjon",Natur og friluftsliv,,,Caps,,,,,,,,,,,,20,20,Trær,,,,Kvinne,Mann,,30 til 40,40 til 50,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007577/14-05-1977#t=30m4s,Oslokommune,Ammerud: Planting av trær,Natur og friluftsliv,,,Slips,,,,,,,,,,,,20,10,Trær,,,,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007677/28-05-1977#t=1m52s,Bærum,Sandvika: Sykkelreparasjon,Kunst og Håndverk,,,"Caps, Kjeledress",,,,"Restaurering og reparasjon, Verksted",,,,,,,,2,1,,,,,Mann,Mann,Kvinne,80 til 90,60 til 70,70 til 80,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007677/28-05-1977#t=6m25s,Vestnes,Tomrefjord: Arbeidsledighet etter fabrikknedleggelse,Ukategoriserbart,,,,,,,,,,,,,,,1,3,,,,,Kvinne,Kvinne,Mann,20 til 30,30 til 40,60 til 70,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007677/28-05-1977#t=12m50s,Bindal,Sør-Helgeland: Gullet i Bindalen,Bygg og industri,,,"Hatt, Kjeledress","Anlegg, Gruve og steinbrudd",,,,,,,,,,,3,,,,,,Mann,,,70 til 80,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007677/28-05-1977#t=17m3s,Ukjent sted,Ytre Senja: Legemangel i Nord-Norge,Offentlige tjenester og veldedighet,,,Slips,,,,,,,,,,,,6,5,,,,Helsetjenester,Mann,Kvinne,Mann,40 til 50,60 til 70,50 til 60,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007677/28-05-1977#t=22m50s,Tysvær,Cleng Peerson-huset,Historisk,,,"Busserull, Slips",,Bygninger,,,,,,,,,,2,,,,,,Mann,Mann,Mann,50 til 60,40 til 50,60 til 70,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007677/28-05-1977#t=27m37s,Larvik,NM i havfiske,Natur og friluftsliv,,,"Caps, Hatt",,,,,,,,,,,,30,10,"Friluftsliv, Sportsfiske",,,,Mann,,,70 til 80,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007777/11-06-1977#t=1m47s,Herøy (M.ogR.),Fosnavåg: Herøymessa 1977,Ukategoriserbart,,,"Caps, Hatt, Kjeledress, Sydvest",,,,,,,,,,,,30,10,,,,,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007777/11-06-1977#t=7m7s,Hamar,Jernbanedagene,Ukategoriserbart,,,"Slips, Uniform",,,,,,,,,,,,2,,,,,,Mann,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007777/11-06-1977#t=12m33s,Lund,Moi: Sauebjellefabrikk,Kjøp og salg,,,,,,,,,,,,,,,3,1,,Småskalaproduksjon,,,Mann,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007777/11-06-1977#t=16m45s,Vadsø,Teaterstykke om Hurtigruta,Kunst og Håndverk,,,"Caps, Hatt, Slips",,,,Teater og forestillinger,,,,,,,,9,6,,,,,Mann,Mann,,30 til 40,40 til 50,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007777/11-06-1977#t=21m57s,Kåfjord,Manndalen: Grenevev,Kunst og Håndverk,,,,,,,Veving,,,,,,,,,7,,,,,Kvinne,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007777/11-06-1977#t=26m43s,Tysnes,Eg heiter Anne Knutsdotter,Musikk,,Elsker,"Caps, Strikkekofte",,,,,,,,,"Fele, Musikkvideo, Sang",,,1,1,,,,,Kvinne,Mann,,20 til 30,60 til 70,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007877/25-06-1977#t=53s,Oslokommune,Sommer i hovedstaden,Ukategoriserbart,,,"Caps, Slips, Uniform",,,,,,,,,,,,,,,,,,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007977/09-07-1977#t=2m46s,Engerdal,Sylen: Avsides gård i Femundmarka,Ukategoriserbart,"Isolasjon fra samfunnet, Personlighet",,Caps,,,,,,,,,,,,3,,,,,,Mann,Kvinne,,70 til 80,50 til 60,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007977/09-07-1977#t=8m45s,Lillesand,Justøy: bibelcamping,Natur og friluftsliv,Religiøst,,"Caps, Hatt",,,,,,,,,,,,30,30,"Camping, Turisme",,,,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007977/09-07-1977#t=13m52s,Kongsberg,Numedalsbanen,Ukategoriserbart,,,"Busserull, Hatt, Uniform",,,,,,,,,,,,20,10,,,,,Mann,Mann,Mann,40 til 50,40 til 50,80 til 90,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007977/09-07-1977#t=20m51s,Nordreisa,Njalla'zi: Uranboring foreslått i naturreservat,Natur og friluftsliv,,,Caps,,,,,,,,,,,,10,,Vern,,,,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007977/09-07-1977#t=24m47s,Stranda,Hellesylt: Treskjærer Oddvin Parr,Kunst og Håndverk,,,,,,,Treskjærer,,,,,,,,1,,,,,,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007977/09-07-1977#t=30m2s,Utlandet,Ånge: Pensjonister bytter hus i ferien,Ukategoriserbart,,,Hatt,,,,,,,,,,,,6,20,,,,,Mann,Kvinne,,50 til 60,80 til 90,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008077/23-07-1977#t=2m51s,Etne,Ljåsmiing og ljåbruk,Kunst og Håndverk,"Nerdefaktor, Personlighet",,Caps,,,,"Redskap, Smed",,,,,,,,8,,,,,,Mann,Mann,,50 til 60,60 til 70,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008077/23-07-1977#t=11m,Horten,Blåskjelldyrking blant blåkrager,Mat,Spesielle kombinasjoner,,"Caps, Uniform",,,,,,,,,,Blåskjell,,6,3,,,,,Mann,,,50 til 60,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008077/23-07-1977#t=16m22s,Rennebu,Nerskogen: Nydyrking av jord,Landbruk og fiske,,,"Bunad, Caps, Hatt, Strikkekofte",,,,,,,,,,,,2,,,,Åker og jorder og nydyrking,,Mann,Mann,,80 til 90,20 til 30,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008077/23-07-1977#t=21m25s,Seljord,Sparkstøttinger til sommerbruk,Samlere entusiaster og oppfinnere,"Grunder, Personlighet, Spesielle kombinasjoner",,Caps,,,,,,Oppfinnelser,,,,,,7,2,,,,,Kvinne,Mann,,80 til 90,60 til 70,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008077/23-07-1977#t=26m11s,Hasvik,Breivik: Nytt liv i fraflyttingssamfunn på Sørøy,Ukategoriserbart,,,Caps,,,,,,,,,,,,20,2,,,,,Mann,Kvinne,Mann,30 til 40,30 til 40,20 til 30,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008177/06-08-1977#t=3m1s,Kristiansand,Tropehest i Dyreparken,Dyr,,Redd,,,,,,,,,,,,"Aper, eksotiske dyr, Krokodiller, Papegøye, Slange",10,10,,,,,Mann,,,20 til 30,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008177/06-08-1977#t=8m48s,Frosta,Bygdeauksjon,Ukategoriserbart,,Ler,"Caps, Hatt, Slips",,,,,,,,,,,,30,30,,,,,Mann,,,70 til 80,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008177/06-08-1977#t=13m28s,Rakkestad,Veving og keramikk,Kunst og Håndverk,Spesielle kombinasjoner,,,,,,"Keramikk, Veving, Utstilling",,,,,,,,,2,,,,,Kvinne,Kvinne,,30 til 40,30 til 40,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008177/06-08-1977#t=18m20s,Stranda,Veteranbiler på tur til Briksdalsbreen,Samlere entusiaster og oppfinnere,Rare arrangement eller klubber eller foreninger,,"Caps, Hatt, Strikkekofte",,,,,,Biler,,,,,,20,8,,,,,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008177/06-08-1977#t=25m3s,Stavanger,Torgsteming,Ukategoriserbart,,,Strikkekofte,,,,,,,,,,,,1,10,,,,,Kvinne,,,70 til 80,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008177/06-08-1977#t=29m20s,Kongsvinger,Krepsesesongen tar til,Natur og friluftsliv,,,Hatt,,,,,,,,,,,,5,2,Krepsefiske,,,,Mann,Kvinne,Mann,40 til 50,30 til 40,30 til 40,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008277/20-08-1977#t=2m46s,Skien,Blåbærplukking,Natur og friluftsliv,,,,,,,,,,,,,,,2,3,"Bærplukking, Friluftsliv",,,,Kvinne,Kvinne,,20 til 30,50 til 60,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008277/20-08-1977#t=7m22s,Tromsø,Brilleproduksjon,Kjøp og salg,Grunder,,Slips,,,,,,,,,,,,3,2,,"Småskalaproduksjon, Spesialbutikk",,,Mann,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008277/20-08-1977#t=11m52s,Oslokommune,Hovedøya - folkepark for Oslo?,Ukategoriserbart,,,"Hatt, Slips",,,,,,,,,,,,4,3,,,,,Mann,,,80 til 90,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008277/20-08-1977#t=17m3s,Stavanger,Bybrua - nytt landemerke,Bygg og industri,,,"Hjelm, Kjeledress","Anlegg, Bro",,,,,,,,,,,10,,,,,,Mann,Mann,Mann,30 til 40,20 til 30,60 til 70,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008277/20-08-1977#t=22m1s,Sund,Sotra: På vei inn i en ny tid,Ukategoriserbart,,Ler,"Caps, Hatt, Kjeledress, Strikkekofte, Uniform",,,,,,,,,,,,30,30,,,,,Mann,,,30 til 40,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43008277/20-08-1977#t=28m15s,Lillesand,Kjøpmannsvik: 92-årig kjøpmann i fullt arbeid,Kjøp og salg,"Alder, Personlighet",,"Caps, Slips",,,,,,,,,,,,2,2,,Butikk,,,Mann,,,90 til 100,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003177/03-09-1977#t=2m28s,Rissa,Mangt er mat,Mat,,"Wow, Redd",,,,,,,,,,,Er dette mat?,,,,,,,,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003177/03-09-1977#t=5m57s,Holmestrand,Båter i opplag,Bygg og industri,,,"Hjelm, Kjeledress",Skip,,,,,,,,,,,9,,,,,,Mann,Mann,,50 til 60,50 til 60,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003177/03-09-1977#t=11m46s,Saltdal,Saltfjellet - nasjonalpark eller vannkraft?,Natur og friluftsliv,,,"Hatt, Strikkekofte",,,,,,,,,,,,1,,Vern,,,,Mann,Mann,Mann,40 til 50,50 til 60,60 til 70,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003177/03-09-1977#t=17m49s,Eide,Vevang: Impulsbåten i Møre og Romsdal,Kunst og Håndverk,,,Hatt,,,,"Dukketeater, Lær, Teater og forestillinger, Andre materialer",,,,,,,,10,10,,,,,Mann,Mann,,20 til 30,40 til 50,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003177/03-09-1977#t=22m55s,Porsanger,Lakselv: Flyoppsyn på Finnmarksvidda,Offentlige tjenester og veldedighet,Spesielle kombinasjoner,,Uniform,,,,,,,,,,,,6,,,,,Politi,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003177/03-09-1977#t=27m22s,Kvitsøy,Amatørrevy,Kunst og Håndverk,,,,,,,Teater og forestillinger,,,,,,,,10,10,,,,,Mann,,,40 til 50,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007877/25-06-1977#t=3m57s,Årdal,Smelteverk i sommervarmen,Bygg og industri,,,"Hjelm, Kjeledress",Fabrikk,,,,,,,,,,,20,8,,,,,Mann,Kvinne,Mann,20 til 30,20 til 30,60 til 70,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007877/25-06-1977#t=11m31s,Bodø,Fallskjermhopping,Idrett og fysisk aktivitet,,Ler,Hjelm,,,,,Fallskjerm,,,,,,,5,1,,,,,Mann,Mann,,15 til 20,30 til 40,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007877/25-06-1977#t=17m23s,Farsund,Sørlandet: Listerskøyta,Kunst og Håndverk,,,"Caps, Hatt, Skinnlue, Uniform",,,,"Båt, Rekonstruksjon",,,,,,,,20,20,,,,,,,,,,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007877/25-06-1977#t=23m22s,Trondheim,Familiedugnad i nybyggerfelt,Bygg og industri,,,"Caps, Kjeledress",Bygg,,,,,,,,,,,5,3,,,,,Kvinne,Mann,,20 til 30,15 til 20,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP43007877/25-06-1977#t=28m3s,Øystre Slidre,Valdres: Utgraving av gamle kirkeruiner,Historisk,,,Bunad,,"Arkeologi, Kirkebygg",,,,,,,,,,5,5,,,,,Mann,Mann,,15 til 20,30 til 40,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003277/17-09-1977#t=2m16s,Oslokommune,Avskjed med Stortinget,Politikk og media,Personlighet,,Slips,,,,,,,,,,,,1,,,,,,Mann,,,60 til 70,,,Møte med politiker
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003277/17-09-1977#t=8m13s,Ukjent sted,Finnskogen: Lindyrking og veving,Kunst og Håndverk,"Isolasjon fra samfunnet, Personlighet","Elsker, Wow",Strikkekofte,,,,"Hekling, Lin",,,,,,,,1,1,,,,,Kvinne,Mann,,80 til 90,80 til 90,,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003277/17-09-1977#t=14m25s,Molde,Aktivt forbruker- og heimstellskontor,Offentlige tjenester og veldedighet,,,,,,,,,,,,,,,10,20,,,,"Forbruker, Skole og barnehage",Mann,Mann,Mann,30 til 40,20 til 30,10 til 15,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003277/17-09-1977#t=21m46s,Ringerike,Veiprosjekt på 700 mål erstatningsjord,Bygg og industri,,,"Busserull, Caps, Slips",Vei,,,,,,,,,,,,,,,,,Mann,Mann,Mann,40 til 50,60 til 70,30 til 40,
1977,https://tv.nrk.no/serie/norge-rundt/FREP45003277/17-09-1977#t=26m32s,Flora,Svanøy: Plantefargingskurs,Kunst og Håndverk,,,Hatt,,,,"Garn til håndarbeid, Plantefarging",,,,,,,,,10,,,,,Kvinne,Kvinne,,40 til 50,20 til 30,,
