county_id,county_name,municipality_id,municipality_name,borough_id,borough_name,polling_place_id,polling_place_name,address_line,postal_code,area,info_text,gps_coordinates,election_day_voting,opening_hours
2,Akershus,213,Ski,,,1,Rådhuset URNE,Idrettsveien 8,1400,Ski,Det vil være anledning til å forhåndsstemme ordinært fra onsdag 10.august til 8.september 2017 i Rådhusets åpningstid (08.00 - 15.00). I tillegg vil det være mulig å forhåndsstemme disse tidspunktene: Lørdag 26. august kl. 10.00 - 14.00 Lørdag 2. september kl. 10.00 - 14.00 Torsdag 31. august kl. 08.00 - 19:00,"59.720416,10.83886",0,
2,Akershus,213,Ski,,,2,Ski skole,Kirkevegen 21,1400,Ski,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.721254,10.845577",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,213,Ski,,,4,Siggerudhallen,Gamle Siggerudvei 4,1404,Siggerud,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.790040, 10.887160",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,213,Ski,,,5,Langhus skole,Bøhlerveien 4,1405,Langhus,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.747098,10.839424",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,213,Ski,,,6,Kråkstadhallen,Kråkstadveien 134,1408,Kråkstad,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.677677,10.885029",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,213,Ski,,,10,Finstad skole,Markveien 24,1406,Ski,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.715628, 10.821759",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,213,Ski,,,11,Vevelstadåsen skole,Vevelstadåsen 30,1405,Langhus,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.757249,10.848366",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,213,Ski,,,12,Bøleråsen skole,Bølerkollen 2,1405,Langhus,Forhåndsstemmemottak: Ski Rådhus Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon med bilde for å stemme. Se mer info på www.ski.no/Valg,"59.764809,10.855576",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,214,Ås,,,1,"Servicetorget, Ås Rådhus",Skoleveien 1,1430,Ås,"Forhåndsstemmemottak, fra torsdag 10. august til og med fredag 8. september, holdes i Ås rådhus. Stemmemottaket holdes åpent mandag - fredag kl. 08.00 – 15.30 og torsdager kl. 08.00 - 19.00. I tillegg holdes det åpent lørdag 2. september kl. 10.00 - 14.00","59.6636044, 10.791053599999941",0,
2,Akershus,214,Ås,,,1,"Brønnerud skole, gymsal",Drøbakveien 63,1433,Ås,Stemmen kan avlegges i det  valglokalet i kommunen du  selv ønsker. www.as.kommune.no/valg-2017,"59.66414782319413, 10.75176331343107",1,"2017-09-10 16:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,214,Ås,,,2,"Nordby bibliotek, Vinterbro Senter",Sjøskogenveien 7,1407,Ås,Det vil være forhåndsstemmemottak på Nordby bibliotek Vinterbrosenteret torsdag 31. august og torsdag 7. september kl. 14.00 – 19.00.,"59.73959194137438, 10.770711390067845",0,
2,Akershus,214,Ås,,,2,"Ås kulturhus, kinofoaje",Moerveien 1,1430,Ås,Stemmen kan avlegges i det  valglokalet i kommunen du  selv ønsker. www.as.kommune.no/valg-2017,"59.664143367057356, 10.79091529134871",1,"2017-09-10 16:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,214,Ås,,,3,"Ås ungdomsskole, 1. etasje",Mellomveien 4,1434,Ås,Stemmen kan avlegges i det  valglokalet i kommunen du  selv ønsker. www.as.kommune.no/valg-2017,"59.67037586836795, 10.80021852490745",1,"2017-09-10 16:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,214,Ås,,,3,"NMBU, Bioteknologibygningen",Christian Magnus Falsens vei 1,1430,Ås,"Stemmegivning på NMBU holdes fredag 1., mandag 4. og tirsdag 5. september kl. 09.00 – 14.00.","59.666168245075724, 10.770079912353367",0,
2,Akershus,214,Ås,,,4,Helseinstitusjoner og omsorgsboliger,Skoleveien 1,1430,Ås,"Stemmegivning på helse- og omsorgsinstitusjoner holdes ved Moer sykehjem, Ås demenssenter og Ås avlastningshjem. I tillegg holdes det stemmegivning ved omsorgsboligene i Dr.Sødrings vei. Stemmemottaker fastsetter tidspunkt for stemmegivningen.","59.6636044, 10.791053599999941",0,
2,Akershus,214,Ås,,,5,"Kroer skole, gymsal",Vollholen 39,1435,Ås,Stemmen kan avlegges i det  valglokalet i kommunen du  selv ønsker. www.as.kommune.no/valg-2017,"59.63299751118997, 10.848278522285454",1,"2017-09-10 16:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,214,Ås,,,6,"Nordbytun ungdomsskole, aula",Emily Kirkeruds vei 6,1407,Vinterbro,Stemmen kan avlegges i det  valglokalet i kommunen du  selv ønsker. www.as.kommune.no/valg-2017,"59.72512580000001, 10.763995300000033",1,"2017-09-10 16:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,214,Ås,,,7,"Granheimtunet, Nordby eldresenter",Granheimtunet 3,1406,Ski,Stemmen kan avlegges i det  valglokalet i kommunen du  selv ønsker. www.as.kommune.no/valg-2017,"59.719162563745115, 10.80098008696973",1,"2017-09-10 16:00:00,2017-09-10 20:00:00,2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,215,Frogn,,,1,Rådhuset,Rådhusveien 6,1443,Drøbak,"Ordinært mottak av forhåndstemmer vil bli etablert på Frogn rådhus, Rådhusveien 6, 1443 Drøbak. Åpningstider: 10. august - 1. september kl. 10.00 - 15.00 (mandag - fredag), Lørdag 2. september kl. 11.00 - 16.00, Søndag 3. september kl. 13.00 - 16.00, Mandag 4. september kl. 10.00 - 19.00, Tirsdag 5. september kl. 10.00 - 19.00, Onsdag 6. september kl. 10.00 - 19.00, Torsdag 7. september kl. 10.00 - 19.00, Fredag 8. september kl. 10.00 - 15.00","59.66677830493381, 10.635541406232732",0,
2,Akershus,215,Frogn,,,1,Seiersten ungdomsskole - aulaen,Belsjøveien 1,1443,Drøbak,OBS! Nytt valglokale er Seiersten skoles aula. Forhåndsstemming på Rådhuset 10.8 - 8.9. Åpningstider se kommunenes hjemmeside www.frogn.kommune.no.,"59.66877288811454, 10.637202989882553",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,215,Frogn,,,2,Sogsti skole - gymsalen,Ekesvingen 30,1446,Drøbak,Forhåndsstemming på Rådhuset 10.8 - 8.9. Åpningstider se kommunenes hjemmeside www.frogn.kommune.no.,"59.65492907303483, 10.646259322904484",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,215,Frogn,,,3,Heer skole - gymsalen,Skanseveien 26,1445,Drøbak,Forhåndsstemming på Rådhuset 10.8 - 8.9. Åpningstider se kommunenes hjemmeside www.frogn.kommune.no.,"59.683103,10.662961",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,215,Frogn,,,6,Dyrløkkeåsen skole - hallen,Hegreveien 12,1448,Drøbak,Forhåndsstemming på Rådhuset 10.8 - 8.9. Åpningstider se kommunenes hjemmeside www.frogn.kommune.no.,"59.667762,10.655365",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,215,Frogn,,,7,Dal skole - gymsalen,Nesoddveien 207,1455,Nordre Frogn,Forhåndsstemming på Rådhuset 10.8 - 8.9. Åpningstider se kommunenes hjemmeside www.frogn.kommune.no.,"59.745000176808055, 10.697658457672105",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,216,Nesodden,,,0,Tangenten,Kongleveien 2,1452,Nesodden,Du kan forhåndsstemme i Tangenten i kommunens åpningstid som er fra kl. 08.00-15.00. I tillegg blir det langåpent på torsdager de siste 3 ukene frem til kl. 19.00. Du kan også forhåndsstemme lørdag 26. august og lørdag 2. september fra kl. 10.00-14.00.,"59.85562843550863, 10.662175411966814",0,
2,Akershus,216,Nesodden,,,1,Berger skole,Kjartan Veldes vei 43,1459,Nesodden,Forhåndsstemming foregår på Tangenten fra 10.08.2017 - 08.09.2017. Husk å ta med legitimasjon med bilde når du skal stemme.,"59.83763482951265, 10.677857440496154",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,216,Nesodden,,,2,Tangen,Kongleveien 2,1452,Nesoddtangen,Forhåndsstemming foregår på Tangenten fra 10.08.2017 - 08.09.2017. Husk å ta med legitimasjon med bilde når du skal stemme.,"59.85577659999999, 10.662282699999991",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,216,Nesodden,,,3,Fjellstrand skole,Persilengveien 5,1458,Nesodden,Forhåndsstemming foregår på Tangenten fra 10.08.2017 - 08.09.2017. Husk å ta med legitimasjon med bilde når du skal stemme.,"59.79650812756829, 10.623083021473348",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,216,Nesodden,,,4,Jaer skole,Glenneveien 11,1459,Nesodden,Forhåndsstemming foregår på Tangenten fra 10.08.2017 - 08.09.2017. Husk å ta med legitimasjon med bilde når du skal stemme.,"59.7909264, 10.689649199999962",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,216,Nesodden,,,5,Myklerud skole,Myklerudveien 140,1454,Fagerstrand,Forhåndsstemming foregår på Tangenten fra 10.08.2017 - 08.09.2017. Husk å ta med legitimasjon med bilde når du skal stemme.,"59.74644312193489, 10.612465032845875",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,216,Nesodden,,,6,Alværn ungdomsskole,Bleksliveien 1,1453,Bjørnemyr,Forhåndsstemming foregår på Tangenten fra 10.08.2017 - 08.09.2017. Husk å ta med legitimasjon med bilde når du skal stemme.,"59.82143153025477, 10.633453195210222",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,217,Oppegård,,,1,Kolben,Strandliveien 1,1410,Kolbotn,Forhåndsstem på Rådhuset kl. 8-15.30. Utvidet åpningstid fra 4.9-7.9 kl. 8-18.  Mer info på www.oppegard.kommune.no Husk legitimasjon og valgkort!,"59.810111161473586, 10.800641497097785",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 10:00:00,2017-09-11 21:00:00"
2,Akershus,217,Oppegård,,,1,Oppegård rådhus,Kolbotnveien 30,1410,Kolbotn,"Det er forhåndsstemming i rådhuset fra mandag 3. juli til 8. september (Kolbotnveien 30). Du kan stemme i ordinær åpningstid, kl. 08.00 - 15.30. Rådhuset vil ha utvidet åpningstid følgende dager: Lørdag 2. september kl. 10.00 – 16.00, Mandag 4. september – torsdag 7. september, kl. 08.00 - 18.00","59.811739,10.797071",0,
2,Akershus,217,Oppegård,,,2,Hellerasten skole,Hareveien 42,1413,Tårnåsen,Forhåndsstem på Rådhuset kl. 8-15.30. Utvidet åpningstid fra 4.9-7.9 kl. 8-18.  Mer info på www.oppegard.kommune.no Husk legitimasjon og valgkort!,"59.81331495263029, 10.814801279762264",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 10:00:00,2017-09-11 21:00:00"
2,Akershus,217,Oppegård,,,3,Institusjoner,Kolbotnveien 30,1410,Kolbotn,Kommunen tar også imot forhåndsstemmer på kommunens helse- og sosialinstitusjoner.  Det kommer oppslag på institusjonene og på kommunens hjemmeside.,"59.811739,10.797071",0,
2,Akershus,217,Oppegård,,,3,Sofiemyr skole,Holbergs vei 37,1412,Sofiemyr,Forhåndsstem på Rådhuset kl. 8-15.30. Utvidet åpningstid fra 4.9-7.9 kl. 8-18.  Mer info på www.oppegard.kommune.no Husk legitimasjon og valgkort!,"59.79773143277409, 10.8142472814759",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 10:00:00,2017-09-11 21:00:00"
2,Akershus,217,Oppegård,,,4,Østre Greverud idrettshall,Kongeveien 291,1415,Oppegård,Forhåndsstem på Rådhuset kl. 8-15.30. Utvidet åpningstid fra 4.9-7.9 kl. 8-18.  Mer info på www.oppegard.kommune.no Husk legitimasjon og valgkort!,"59.77367869999998, 10.815499300000055",1,"2017-09-10 14:00:00,2017-09-10 20:00:00,2017-09-11 10:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,1,Kommunegården i Sandvika,Arnold Haukelands plass 10,1338,Sandvika,"Den ordinære forhåndsstemmeperioden starter torsdag 10. august og avsluttes fredag 8. september. Åpningstider: mandag - fredag 10-25 august kl. 10:00-18:00, lørdag 26. august kl. 10:00-18:00, mandag - fredag 28. august til 8. september kl. 10:00-20:00, lørdag 2. september kl. 10:00-18:00","59.889042, 10.523381",0,
2,Akershus,219,Bærum,,,1,"Hundsund Idrettshall, flerbrukshallen",Snarøyveien 81,1364,Fornebu,"NB: Nytt valglokale! Forhåndsstemming fra 10.08- 08.09 i komm.gården Sandvika, på Bekkestua bibliotek og  på Rykkinn og Fornebu senter.","59.88990312170816, 10.621136506082166",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,2,Rykkinn Senter,Munins vei 1,1348,Rykkinn,"Den ordinære forhåndsstemmeperioden starter torsdag 10. august og avsluttes fredag 8. september. Åpningstider: mandag - fredag 10-25 august kl. 10:00-18:00, lørdag 26. august kl. 10:00-18:00, mandag - fredag 28. august til 8. september kl. 10:00-20:00, lørdag 2. september kl. 10:00-18:00","59.9236631684893, 10.485415832540866",0,
2,Akershus,219,Bærum,,,2,"Stabekk videregående skole, gymsalen",Gamle Drammensvei 15,1369,Stabekk,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.910196, 10.617239",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,3,"Grav skole, lille gymsal",Hosleveien 24,1358,Jar,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.92843691776423, 10.608683257239363",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,3,Bekkestua bibliotek,Gamle Ringeriksvei 44,1357,Bekkestua,"Den ordinære forhåndsstemmeperioden starter torsdag 10. august og avsluttes fredag 8. september. Åpningstider: mandag - fredag 10-25 august kl. 10:00-18:00, lørdag 26. august kl. 10:00-18:00, mandag - fredag 28. august til 8. september kl. 10:00-20:00, lørdag 2. september kl. 10:00-18:00","59.917920748626095, 10.584721936245728",0,
2,Akershus,219,Bærum,,,4,Fornebu Senter,Snarøyveien 55,1364,Fornebu,"Den ordinære forhåndsstemmeperioden starter torsdag 10. august og avsluttes fredag 8. september. Åpningstider: mandag - fredag 10-25 august kl. 10:00-18:00, lørdag 26. august kl. 10:00-18:00, mandag - fredag 28. august til 8. september kl. 10:00-20:00, lørdag 2. september kl. 10:00-18:00","59.8935286430392, 10.62109707871241",0,
2,Akershus,219,Bærum,,,4,"Jar skole, gymsalen",Storengveien 2,1358,Jar,"NB: Nytt valglokale! Forhåndsstemming fra 10.08- 08.09 i komm.gården Sandvika, på Bekkestua bibliotek og  på Rykkinn og Fornebu senter.","59.92030535774917, 10.627324074834064",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,5,"Eiksmarka skole, gymsalen",Niels Leuchs vei 56,1359,Eiksmarka,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.948159842704186, 10.623576816600234",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,6,"Hosle skole, gymsalen",Bispeveien 73,1362,Hosle,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.93431968268033, 10.584615477977081",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,7,"Bekkestua bibliotek, Storsalen",Gamle Ringeriksvei 44,1357,Bekkestua,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.917912, 10.584714",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,8,"Høvik skole, gymsalen",Gamle Drammens vei 119,1363,Høvik,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.90268092565141, 10.57200349570087",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,9,"Høvik Verk skole, gymsalen",Fjordveien 76,1363,Høvik,"NB: Nytt valglokale! Forhåndsstemming fra 10.08- 08.09 i komm.gården Sandvika, på Bekkestua bibliotek og  på Rykkinn og Fornebu senter.","59.8938594, 10.570544499999982",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,10,"Løkeberg skole, stor gymsal",Bærumsveien 324,1344,Haslum,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.91007860000001, 10.549112499999978",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,11,"Sandvika videregående skole, gymsalen",Elias Smiths vei 15,1337,Sandvika,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.89330422600022, 10.51758995700834",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,12,"Jong skole, gymsalen",Jongssvingen 5,1337,Sandvika,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.88757585208663, 10.510023982803318",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
2,Akershus,219,Bærum,,,13,Tanum skole,Tanumveien 69,1341,Slependen,"Forhåndsstemming fra 10.08 til og med 08.09  i kommunegården i Sandvika,  på Bekkestua bibliotek og på  Rykkinn og Fornebu senter.","59.885500, 10.476921",1,"2017-09-11 09:00:00,2017-09-11 21:00:00"
